model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,mmlu,,1,0,0.014541774988174438,0.8017503619194031,0.8254806697368622,0.0,0.19708483666181564,0.2956506907939911,0
Qwen3-8B,0,mmlu,,0,1,0.05191048979759216,0.7111997008323669,0.6481232643127441,1.375,0.3912131115794182,0.6558611392974854,0
Qwen3-8B,0,mmlu,,1,1,0.3646773397922516,1.111557126045227,0.3032573498785496,4.625,0.2640244588255882,0.3876951336860657,0
Qwen3-8B,0,mmlu,,0,0,0.09056669473648071,0.9095990657806396,0.6225804388523102,0.25,0.1183110848069191,0.1540297418832779,0
Qwen3-8B,0,mmlu,,1,1,-0.04803028702735901,0.5111305713653564,0.3067963384091854,6.625,0.2957829460501671,0.42775410413742065,0
Qwen3-8B,0,mmlu,,0,1,-0.3424583971500397,0.7897400259971619,0.5631867796182632,0.5,0.18131661042571068,0.39609575271606445,0
Qwen3-8B,0,mmlu,,1,0,0.32510630786418915,0.8832912445068359,0.5171876712702215,9.5,0.21293501183390617,0.32775744795799255,0
Qwen3-8B,0,mmlu,,0,0,-0.23719778656959534,0.6399949193000793,0.9131573736667633,0.875,0.2369515523314476,0.33490461111068726,0
Qwen3-8B,0,mmlu,,0,1,0.18759667873382568,0.8215280771255493,0.4459044672548771,4.75,0.1747458651661873,0.3208572566509247,0
Qwen3-8B,0,mmlu,,0,0,0.13230377435684204,1.033075213432312,0.4808039963245392,2.5,0.2115780971944332,0.30278247594833374,0
Qwen3-8B,0,mmlu,,1,0,0.17848536372184753,1.0292569398880005,0.5013167858123779,2.875,0.27990248054265976,0.345058798789978,0
Qwen3-8B,0,mmlu,,1,1,0.4074738919734955,1.1408182382583618,0.20061756181530654,7.875,0.18390383571386337,0.20434978604316711,0
Qwen3-8B,0,mmlu,,0,0,0.405236154794693,1.1366238594055176,0.3616072479635477,7.0,0.36090321838855743,0.5050177574157715,0
Qwen3-8B,0,mmlu,,1,0,0.30559562146663666,1.0730946063995361,0.2206592914299108,10.0,0.14353056252002716,0.34989142417907715,0
Qwen3-8B,0,mmlu,,0,0,0.1947563737630844,0.852358341217041,0.5778352171182632,3.0,0.13095486536622047,0.13756561279296875,0
Qwen3-8B,0,mmlu,,1,1,0.4866867810487747,1.1333684921264648,0.4142367746680975,7.25,0.19598956778645515,0.26918908953666687,0
Qwen3-8B,0,mmlu,,1,0,0.025824308395385742,0.7367615103721619,0.7863635420799255,0.375,0.08874516189098358,0.2740289866924286,0
Qwen3-8B,0,mmlu,,1,1,0.19090431928634644,1.1623080968856812,0.3552967814030126,8.5,0.23741640150547028,0.3076034188270569,0
Qwen3-8B,0,mmlu,,1,0,-0.11267504096031189,0.7110288143157959,0.24809592217206955,4.25,0.32482901215553284,0.43631666898727417,0
Qwen3-8B,0,mmlu,,1,0,0.5666208118200302,1.4781512022018433,0.4175422564148903,4.875,0.16798295266926289,0.3194279372692108,0
Qwen3-8B,0,mmlu,,1,0,0.39068929851055145,0.9848848581314087,0.46134721022099257,7.625,0.11532982252538204,0.18154366314411163,0
Qwen3-8B,0,mmlu,,1,0,0.03147238492965698,0.8159701824188232,0.6122588217258453,1.5,0.5399610251188278,0.5967064499855042,0
Qwen3-8B,0,mmlu,,1,1,0.07715198397636414,0.6763767600059509,0.29473540652543306,7.25,0.16879827901721,0.2636217474937439,0
Qwen3-8B,0,mmlu,,1,0,0.46499259769916534,1.00943124294281,0.2831943118944764,6.625,0.17111047450453043,0.32096177339553833,0
Qwen3-8B,0,mmlu,,0,0,0.1746782660484314,1.0520830154418945,0.4870728552341461,3.375,0.15718666836619377,0.24567541480064392,0
Qwen3-8B,0,mmlu,,1,0,-0.009679138660430908,0.7767363786697388,0.48821036517620087,3.75,0.17210233211517334,0.27157479524612427,0
Qwen3-8B,0,mmlu,,1,0,0.14781972765922546,0.8921917080879211,0.3391470042988658,6.0,0.3074549771845341,0.5355443358421326,0
Qwen3-8B,0,mmlu,,0,0,-0.15447553992271423,0.7543105483055115,0.718934178352356,0.75,0.10546456277370453,0.29252737760543823,0
Qwen3-8B,0,mmlu,,1,0,0.4458465129137039,1.0717767477035522,0.32711508125066757,4.5,0.24087893962860107,0.4158725440502167,0
Qwen3-8B,0,medqa,,1,1,0.09919708967208862,0.7265650033950806,0.3083054297603667,6.75,0.31591132283210754,0.34738385677337646,0
Qwen3-8B,0,medqa,,0,1,0.28202980756759644,1.0661729574203491,0.30217229202389717,6.125,0.13054394721984863,0.31849175691604614,0
