model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Llama-3.1-8B-Instruct,0,mmlu,,1,0,5.16345489025116,7.4220499992370605,0.35767613269854337,0.625,0.10550903156399727,0.11944954097270966,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,2.684996485710144,3.064760208129883,0.024679471272975206,6.0,0.05724618397653103,0.13529008626937866,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.697700023651123,4.3972649574279785,0.046565614407882094,4.125,0.047780657187104225,0.07324375957250595,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,5.076842188835144,7.355424880981445,0.4378355722874403,1.5,0.18609700724482536,0.2569301128387451,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,5.196767449378967,7.488675117492676,0.35990331321954727,2.125,0.14367248862981796,0.1644734889268875,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,3.651062250137329,4.57049036026001,0.5803605811670423,0.5,0.10122380405664444,0.10744370520114899,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,3.444524049758911,4.303989410400391,0.521416213363409,0.25,0.12093906477093697,0.17993029952049255,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.804300308227539,4.797016143798828,0.01731517817825079,5.625,0.004640284925699234,0.04530702903866768,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,3.757662773132324,7.515325546264648,0.5968302711844444,1.25,0.16060369089245796,0.22963722050189972,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.6910375356674194,4.330639839172363,0.0110680072393734,5.875,0.013036796823143959,0.07017888873815536,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.804300308227539,4.797016143798828,0.01946396566927433,6.5,0.064495163038373,0.14954833686351776,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,2.2652575969696045,4.530515193939209,0.6735952959861606,0.0,0.171188585460186,0.18376916646957397,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.9841883182525635,5.050191879272461,0.032593170064501464,5.125,0.009789624251425266,0.04113435745239258,0
