model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.2945481538772583,0.33497440814971924,0.29017409557809515,14.875,0.23841563239693642,0.36907726526260376,0,0.2945481538772583,0,0,14.875,0.29017409557809515
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.3457285091280937,-0.15458880364894867,0.16775589698227122,9.75,0.3212217390537262,0.42047008872032166,0,-0.3457285091280937,0,0,9.75,0.16775589698227122
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.6126455068588257,0.15973973274230957,0.600519061088562,1.25,0.21483071520924568,0.3663906455039978,0,-0.6126455068588257,0,0,1.25,0.600519061088562
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.040921570267528296,0.0934913381934166,0.22839793268485664,13.75,0.18741117790341377,0.26403746008872986,0,0.040921570267528296,0,0,13.75,0.22839793268485664
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.10746744647622108,0.2864236831665039,0.6377606689929962,1.25,0.3363427370786667,0.4812212288379669,0,0.10746744647622108,0,0,1.25,0.6377606689929962
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.10925948619842529,0.1616480052471161,0.3592169677140191,8.5,0.3041616380214691,0.4399268925189972,0,-0.10925948619842529,0,0,8.5,0.3592169677140191
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.10988187789916992,0.17985799908638,0.10598085913807154,7.0,0.22287838533520699,0.3897950351238251,0,0.10988187789916992,0,0,7.0,0.10598085913807154
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.07264277059584856,-0.01590273715555668,0.20656468719244003,4.25,0.14920499920845032,0.21520107984542847,0,-0.07264277059584856,0,0,4.25,0.20656468719244003
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.11426839791238308,0.04397033527493477,0.24800505489110947,3.5,0.2103569060564041,0.2794480621814728,0,-0.11426839791238308,0,0,3.5,0.24800505489110947
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.27026601135730743,-0.025405138731002808,0.4221012706984766,11.375,0.09349849820137024,0.2230072021484375,0,-0.27026601135730743,0,0,11.375,0.4221012706984766
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.675706535577774,-0.27462393045425415,0.844243586063385,0.25,0.24916020780801773,0.2987107038497925,0,-0.675706535577774,0,0,0.25,0.844243586063385
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.2894648779183626,0.02806505188345909,0.2745200963690877,5.75,0.16033945605158806,0.2125103771686554,0,-0.2894648779183626,0,0,5.75,0.2745200963690877
Qwen2.5-7B-Instruct,2,medqa,,0,1,0.05154900439083576,0.13023726642131805,0.5076761022210121,3.5,0.23119980096817017,0.32039350271224976,0,0.05154900439083576,0,0,3.5,0.5076761022210121
Qwen2.5-7B-Instruct,2,medqa,,0,1,0.03770534694194794,0.11920329928398132,0.3798290602862835,5.25,0.13196196407079697,0.15055009722709656,0,0.03770534694194794,0,0,5.25,0.3798290602862835
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.2984811067581177,-0.25052815675735474,0.4738120436668396,1.0,0.16008803993463516,0.2574458718299866,0,-0.2984811067581177,0,0,1.0,0.4738120436668396
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.0099879689514637,0.048152100294828415,0.38799820467829704,4.0,0.3213826045393944,0.5477439761161804,0,0.0099879689514637,0,0,4.0,0.38799820467829704
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.06090082228183746,0.059814274311065674,0.404597133921925,11.0,0.18421611189842224,0.2487076222896576,0,-0.06090082228183746,0,0,11.0,0.404597133921925
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.20702337473630905,-0.16266728937625885,0.5048000514507294,1.75,0.2757086977362633,0.4003086984157562,0,-0.20702337473630905,0,0,1.75,0.5048000514507294
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.16287752240896225,0.1598282903432846,0.2671326476847753,10.875,0.12559998407959938,0.13858212530612946,0,-0.16287752240896225,0,0,10.875,0.2671326476847753
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.1329628974199295,0.22891759872436523,0.046413766453042626,8.5,0.3238516189157963,0.5923150777816772,0,-0.1329628974199295,0,0,8.5,0.046413766453042626
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.04202864319086075,0.24699163436889648,0.22975126653909683,5.25,0.2182232216000557,0.29838255047798157,0,0.04202864319086075,0,0,5.25,0.22975126653909683
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.4160480946302414,0.476672500371933,0.16562945488840342,6.0,0.2816847339272499,0.3555815517902374,0,0.4160480946302414,0,0,6.0,0.16562945488840342
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.0825091153383255,0.3207588493824005,0.07755589365842752,9.625,0.14881780743598938,0.17009380459785461,0,-0.0825091153383255,0,0,9.625,0.07755589365842752
Qwen2.5-7B-Instruct,5,mmlu,,0,1,0.09784160647541285,0.19500163197517395,0.0208560423925519,7.0,0.2504594773054123,0.4579906165599823,0,0.09784160647541285,0,0,7.0,0.0208560423925519
Qwen2.5-7B-Instruct,5,mmlu,,0,0,0.23791248351335526,0.27231156826019287,0.3381951628252864,6.25,0.3455209955573082,0.4567720592021942,0,0.23791248351335526,0,0,6.25,0.3381951628252864
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.2297778157517314,-0.02126131020486355,0.1604307859194023,16.375,0.14356275647878647,0.2109026312828064,0,-0.2297778157517314,0,0,16.375,0.1604307859194023
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.02522837370634079,0.1714990735054016,0.06442977115511894,5.125,0.30429019778966904,0.4584769010543823,0,0.02522837370634079,0,0,5.125,0.06442977115511894
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.6438232660293579,-0.3399614691734314,0.03668061876669526,5.25,0.33847805857658386,0.5533919334411621,0,-0.6438232660293579,0,0,5.25,0.03668061876669526
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.12432079017162323,0.14003995060920715,0.5643464517411303,14.75,0.18940497189760208,0.2108551561832428,0,-0.12432079017162323,0,0,14.75,0.5643464517411303
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.12744800001382828,-0.06799875199794769,0.38949746266007423,3.75,0.28813399747014046,0.47134754061698914,0,-0.12744800001382828,0,0,3.75,0.38949746266007423
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.06779567897319794,0.3444425165653229,0.7282946109771729,1.25,0.20418544113636017,0.2582242786884308,0,-0.06779567897319794,0,0,1.25,0.7282946109771729
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.017703384160995483,0.40038028359413147,0.04851181525737047,4.25,0.2364233285188675,0.34448447823524475,0,0.017703384160995483,0,0,4.25,0.04851181525737047
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.5706753730773926,0.11235237121582031,0.07257501420099288,7.75,0.35039717704057693,0.5502004623413086,0,-0.5706753730773926,0,0,7.75,0.07257501420099288
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.18279680982232094,0.2542244791984558,0.5167947039008141,6.625,0.24442525580525398,0.3897252082824707,0,0.18279680982232094,0,0,6.625,0.5167947039008141
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.16407695412635803,0.22415482997894287,0.10876610926788999,13.375,0.18835997954010963,0.256557434797287,0,0.16407695412635803,0,0,13.375,0.10876610926788999
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.015208065509796143,0.44929298758506775,0.1848403826916183,12.75,0.21562330424785614,0.2801971435546875,0,0.015208065509796143,0,0,12.75,0.1848403826916183
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.04368995130062103,0.10973408818244934,0.16052995942300186,10.5,0.2962450161576271,0.43754324316978455,0,-0.04368995130062103,0,0,10.5,0.16052995942300186
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.33951133489608765,-0.2051907181739807,0.04104933864437044,4.25,0.16145570948719978,0.2397727221250534,0,-0.33951133489608765,0,0,4.25,0.04104933864437044
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.3898981660604477,0.4992147982120514,0.5353728979825974,3.0,0.13722654804587364,0.1745341271162033,0,-0.3898981660604477,0,0,3.0,0.5353728979825974
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.060456790030002594,0.212566539645195,0.09107658016728237,10.125,0.170766721945256,0.3417190909385681,0,-0.060456790030002594,0,0,10.125,0.09107658016728237
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.19570672512054443,0.0372595489025116,0.47257352620363235,0.5,0.2407151162624359,0.27319246530532837,0,-0.19570672512054443,0,0,0.5,0.47257352620363235
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.17774639278650284,0.2878035604953766,0.17591915745288134,9.0,0.12972841784358025,0.19323554635047913,0,0.17774639278650284,0,0,9.0,0.17591915745288134
Qwen2.5-7B-Instruct,5,mmlu,,0,1,0.1466491436585784,0.2797951102256775,0.3139154314994812,2.0,0.2152496501803398,0.34922879934310913,0,0.1466491436585784,0,0,2.0,0.3139154314994812
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.28102901577949524,0.2572450041770935,0.425529345870018,2.0,0.19994299858808517,0.2061738669872284,0,-0.28102901577949524,0,0,2.0,0.425529345870018
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.4470678325742483,0.043460357934236526,0.029854321640868875,14.375,-0.004241009242832661,0.017196593806147575,0,-0.4470678325742483,0,0,14.375,0.029854321640868875
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.22577188722789288,0.046425286680459976,0.20538998069241643,7.75,0.23505953699350357,0.33856141567230225,0,-0.22577188722789288,0,0,7.75,0.20538998069241643
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.050366297364234924,0.14495141804218292,0.1167546696960926,6.375,0.21979881823062897,0.26232779026031494,0,0.050366297364234924,0,0,6.375,0.1167546696960926
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.7686499953269958,-0.6339122653007507,0.9993123412132263,1.25,0.3450838178396225,0.48145607113838196,0,-0.7686499953269958,0,0,1.25,0.9993123412132263
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.20302264019846916,-0.041979216039180756,0.40783157222904265,8.5,0.15198327600955963,0.15400968492031097,0,-0.20302264019846916,0,0,8.5,0.40783157222904265
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.001232445240020752,0.25999921560287476,0.3584114760160446,3.75,0.36645133793354034,0.6796303391456604,0,0.001232445240020752,0,0,3.75,0.3584114760160446
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.08443844318389893,0.30780908465385437,0.4726459759112913,9.875,0.26091306284070015,0.4643045663833618,0,0.08443844318389893,0,0,9.875,0.4726459759112913
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.026404738426208496,0.27134230732917786,0.18820095676346682,9.875,0.29544223099946976,0.5729395151138306,0,-0.026404738426208496,0,0,9.875,0.18820095676346682
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.2955102473497391,-0.16514110565185547,0.2643161714076996,4.25,0.14046525582671165,0.16885416209697723,0,-0.2955102473497391,0,0,4.25,0.2643161714076996
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.07841901481151581,0.26569345593452454,0.034273530705831945,10.375,0.30993323028087616,0.4244668185710907,0,-0.07841901481151581,0,0,10.375,0.034273530705831945
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.359850749373436,0.10827574133872986,0.8297690749168396,1.5,0.1298958994448185,0.16878198087215424,0,-0.359850749373436,0,0,1.5,0.8297690749168396
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.17547497898340225,0.2845022678375244,0.35802011952910107,12.25,0.19625882431864738,0.273587167263031,0,0.17547497898340225,0,0,12.25,0.35802011952910107
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.9050857424736023,-0.23016011714935303,0.013873298856196925,9.75,0.17998023331165314,0.2078005075454712,0,-0.9050857424736023,0,0,9.75,0.013873298856196925
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.03579346975311637,-0.005006152205169201,0.19445684436232114,14.5,0.2551748678088188,0.3657975196838379,0,-0.03579346975311637,0,0,14.5,0.19445684436232114
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.33067698776721954,-0.17999091744422913,0.32355379685759544,1.0,0.2442077249288559,0.35627761483192444,0,-0.33067698776721954,0,0,1.0,0.32355379685759544
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.1422719694674015,0.3419269323348999,0.24730179801645136,14.25,0.12320603802800179,0.12903471291065216,0,0.1422719694674015,0,0,14.25,0.24730179801645136
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.02625509351491928,0.2090950459241867,0.2835399666801095,7.5,0.3300033360719681,0.47907334566116333,0,-0.02625509351491928,0,0,7.5,0.2835399666801095
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.5882168933749199,0.15962471067905426,0.02655315288575366,9.5,0.18082553893327713,0.1850917488336563,0,-0.5882168933749199,0,0,9.5,0.02655315288575366
Qwen2.5-7B-Instruct,5,mmlu,,0,1,0.3380009476095438,0.6168963313102722,0.31782662868499756,2.75,0.2820203937590122,0.5468236207962036,0,0.3380009476095438,0,0,2.75,0.31782662868499756
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.1060140710324049,0.16504453122615814,0.0791613458422944,8.75,0.11899019405245781,0.1321081817150116,0,0.1060140710324049,0,0,8.75,0.0791613458422944
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.6198734138160944,-0.04791082814335823,0.29342904828081373,11.125,0.13507147692143917,0.23896116018295288,0,-0.6198734138160944,0,0,11.125,0.29342904828081373
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.3393808901309967,-0.24207603931427002,0.15977233997546136,2.25,0.3976001664996147,0.6456995010375977,0,-0.3393808901309967,0,0,2.25,0.15977233997546136
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.3410279452800751,0.35230913758277893,0.33672138405609076,14.5,0.2268618792295456,0.2366899698972702,0,0.3410279452800751,0,0,14.5,0.33672138405609076
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.029577746987342834,0.27008339762687683,0.08538962714374065,3.75,0.36792057007551193,0.5923231244087219,0,-0.029577746987342834,0,0,3.75,0.08538962714374065
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.05044979602098465,0.23751074075698853,0.3039724519185256,9.75,0.23743514716625214,0.32036471366882324,0,0.05044979602098465,0,0,9.75,0.3039724519185256
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.2145577222108841,0.2872019112110138,0.390619530694039,14.5,0.1616269052028656,0.17055447399616241,0,-0.2145577222108841,0,0,14.5,0.390619530694039
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.2830981984734535,0.09951941668987274,0.10034182667732239,5.25,0.3311171680688858,0.4007874131202698,0,-0.2830981984734535,0,0,5.25,0.10034182667732239
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.31536003947257996,-0.27309584617614746,0.3154103255365044,8.75,0.2217746637761593,0.3257735073566437,0,-0.31536003947257996,0,0,8.75,0.3154103255365044
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.16684933006763458,0.33297446370124817,0.2940293888632368,15.25,0.15806188434362411,0.18577158451080322,0,-0.16684933006763458,0,0,15.25,0.2940293888632368
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.02909967303276062,0.4064962863922119,0.7446344419399793,14.25,0.2088071834295988,0.3686755895614624,0,0.02909967303276062,0,0,14.25,0.7446344419399793
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.4793182760477066,-0.4226818382740021,0.04668841528473422,11.875,0.18690060917288065,0.3625393509864807,0,-0.4793182760477066,0,0,11.875,0.04668841528473422
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.06533655896782875,0.0331287756562233,0.2564334012567997,4.0,0.10935858823359013,0.16825194656848907,0,-0.06533655896782875,0,0,4.0,0.2564334012567997
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.08411867916584015,0.3906322121620178,0.08361158147454262,4.75,0.19441985338926315,0.3214447498321533,0,0.08411867916584015,0,0,4.75,0.08361158147454262
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.1714821755886078,0.6885186433792114,0.33362653285887234,18.75,0.08469235617667437,0.16485342383384705,0,0.1714821755886078,0,0,18.75,0.33362653285887234
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.11473024636507034,0.27244138717651367,0.002097770451428005,15.25,0.26755113154649734,0.4536333680152893,0,0.11473024636507034,0,0,15.25,0.002097770451428005
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.6759881675243378,-0.34046369791030884,0.11192177748307586,6.5,0.19865835830569267,0.34961622953414917,0,-0.6759881675243378,0,0,6.5,0.11192177748307586
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.16741903871297836,-0.14335687458515167,0.6733170747756958,1.0,0.35604317486286163,0.5516383647918701,0,-0.16741903871297836,0,0,1.0,0.6733170747756958
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.18262061476707458,0.4606179893016815,0.4326367401510538,17.0,0.2897026017308235,0.4239625334739685,0,0.18262061476707458,0,0,17.0,0.4326367401510538
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.4404080882668495,-0.1849680095911026,0.25684391940012574,6.5,0.3498930037021637,0.4946227967739105,0,-0.4404080882668495,0,0,6.5,0.25684391940012574
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.6490234048105776,-0.015375358052551746,0.2575370594859123,4.75,0.323349017649889,0.5332502722740173,0,-0.6490234048105776,0,0,4.75,0.2575370594859123
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.14959850907325745,0.44239211082458496,0.7423822318719431,14.125,0.23887665569782257,0.2623154819011688,0,0.14959850907325745,0,0,14.125,0.7423822318719431
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.22788000851869583,-0.15527285635471344,0.2877063974738121,5.875,0.18953904509544373,0.3161419928073883,0,-0.22788000851869583,0,0,5.875,0.2877063974738121
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.11033223196864128,-0.055342234671115875,0.013827569782733917,7.5,0.23794840648770332,0.41065290570259094,0,-0.11033223196864128,0,0,7.5,0.013827569782733917
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.08530347049236298,0.2782890200614929,0.15601494184193143,14.25,0.21787871792912483,0.32946938276290894,0,-0.08530347049236298,0,0,14.25,0.15601494184193143
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.3443713039159775,0.13522711396217346,0.7230984568595886,0.5,0.22609779238700867,0.34709233045578003,0,-0.3443713039159775,0,0,0.5,0.7230984568595886
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.2683306485414505,-0.21885868906974792,0.5043253721669316,5.75,0.16089994087815285,0.23468731343746185,0,-0.2683306485414505,0,0,5.75,0.5043253721669316
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.03155013918876648,0.36543434858322144,0.11021851236000657,7.125,0.07313793897628784,0.08021358400583267,0,-0.03155013918876648,0,0,7.125,0.11021851236000657
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.21515408530831337,-0.07056445628404617,0.19471739797063492,14.125,0.13409698009490967,0.15866144001483917,0,-0.21515408530831337,0,0,14.125,0.19471739797063492
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.1666693538427353,0.1542106568813324,0.4677613526582718,0.75,0.2132401168346405,0.351091593503952,0,-0.1666693538427353,0,0,0.75,0.4677613526582718
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.16638372838497162,0.1750147044658661,0.0821626647375524,7.25,0.14694557711482048,0.21903632581233978,0,0.16638372838497162,0,0,7.25,0.0821626647375524
Qwen2.5-7B-Instruct,5,mmlu,,0,1,0.014970023185014725,0.024560872465372086,0.38379400968551636,5.25,0.2094968967139721,0.31969064474105835,0,0.014970023185014725,0,0,5.25,0.38379400968551636
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.26018308848142624,0.23346050083637238,0.06671345869585821,15.125,0.22990834526717663,0.40932542085647583,0,-0.26018308848142624,0,0,15.125,0.06671345869585821
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.8172587305307388,-0.19223883748054504,0.8687969744205475,0.75,0.1236034482717514,0.177822545170784,0,-0.8172587305307388,0,0,0.75,0.8687969744205475
Qwen2.5-7B-Instruct,5,mmlu,,0,1,-0.49402783811092377,-0.26871970295906067,0.2595748947933316,1.5,0.2542863190174103,0.3447006940841675,0,-0.49402783811092377,0,0,1.5,0.2595748947933316
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.28963325498625636,-0.008645853959023952,0.3194565835292451,11.0,0.32897619903087616,0.36444684863090515,0,-0.28963325498625636,0,0,11.0,0.3194565835292451
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.644574262201786,0.16313783824443817,0.39824968576431274,1.25,0.2318331077694893,0.23664861917495728,0,-0.644574262201786,0,0,1.25,0.39824968576431274
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.22237804532051086,0.6424686908721924,0.40896477321803104,12.375,0.12006925232708454,0.21502403914928436,0,0.22237804532051086,0,0,12.375,0.40896477321803104
Qwen2.5-7B-Instruct,5,mmlu,,0,0,0.12719233334064484,0.5316699743270874,0.14042737876297906,10.625,0.0778448972851038,0.09855000674724579,0,0.12719233334064484,0,0,10.625,0.14042737876297906
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.005930542945861816,0.26827284693717957,0.33262353404643363,12.25,0.07317890226840973,0.1281721442937851,0,0.005930542945861816,0,0,12.25,0.33262353404643363
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.24412094801664352,0.1462017446756363,0.6287628263235092,0.75,0.2731088697910309,0.41098055243492126,0,-0.24412094801664352,0,0,0.75,0.6287628263235092
Qwen2.5-7B-Instruct,5,mmlu,,1,1,0.017803524620831013,0.03596946597099304,0.07515806828632776,14.75,0.21886060759425163,0.33894699811935425,0,0.017803524620831013,0,0,14.75,0.07515806828632776
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.4826948940753937,-0.13380318880081177,0.47614917904138565,0.5,0.1445901058614254,0.221501886844635,0,-0.4826948940753937,0,0,0.5,0.47614917904138565
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.15765619277954102,0.21304887533187866,0.21172102991840802,10.75,0.2939215749502182,0.4109506905078888,0,-0.15765619277954102,0,0,10.75,0.21172102991840802
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.45838647335767746,0.12000025808811188,0.1768205052940175,8.0,0.2869369871914387,0.5340710282325745,0,-0.45838647335767746,0,0,8.0,0.1768205052940175
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.37349170446395874,0.4135085642337799,0.24271229562873486,10.25,0.28544440120458603,0.363940566778183,0,0.37349170446395874,0,0,10.25,0.24271229562873486
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.02431473135948181,0.7886837720870972,0.3356681505792949,12.25,-0.01839764229953289,0.04752945527434349,0,0.02431473135948181,0,0,12.25,0.3356681505792949
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.2433207214344293,0.49048370122909546,0.37048507388681173,6.0,0.31770819425582886,0.560384213924408,0,0.2433207214344293,0,0,6.0,0.37048507388681173
Qwen2.5-7B-Instruct,5,mmlu,,1,1,-0.38944394886493683,0.17896834015846252,0.18625048230751418,11.25,0.040476344525814056,0.20983125269412994,0,-0.38944394886493683,0,0,11.25,0.18625048230751418
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.16246601939201355,0.40159177780151367,0.028340938833025575,15.0,0.10038504377007484,0.24736939370632172,0,-0.16246601939201355,0,0,15.0,0.028340938833025575
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.40118561685085297,0.27054741978645325,0.36930374801158905,3.75,0.23677115887403488,0.4014275372028351,0,-0.40118561685085297,0,0,3.75,0.36930374801158905
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.5438026189804077,-0.39299964904785156,0.29328569024801254,2.375,0.23880690336227417,0.30625903606414795,0,-0.5438026189804077,0,0,2.375,0.29328569024801254
Qwen2.5-7B-Instruct,5,mmlu,,1,0,-0.33712857961654663,0.25087088346481323,0.15078755468130112,5.25,0.2916487865149975,0.5060743689537048,0,-0.33712857961654663,0,0,5.25,0.15078755468130112
Qwen2.5-7B-Instruct,5,mmlu,,0,0,-0.4142427481710911,0.083217553794384,0.5856732577085495,2.5,0.29883530735969543,0.32506218552589417,0,-0.4142427481710911,0,0,2.5,0.5856732577085495
Qwen2.5-7B-Instruct,5,mmlu,,1,0,0.1377633661031723,0.16629105806350708,0.45034889185990323,13.375,0.1808316484093666,0.24268387258052826,0,0.1377633661031723,0,0,13.375,0.45034889185990323
Qwen2.5-7B-Instruct,5,medqa,,1,1,0.2553100809454918,0.26613888144493103,0.3031788142398,6.75,0.19788136705756187,0.3105212450027466,0,0.2553100809454918,0,0,6.75,0.3031788142398
Qwen2.5-7B-Instruct,5,medqa,,0,1,-0.06488812388852239,0.00048579927533864975,0.3789138000574894,9.375,0.15813998878002167,0.2001940757036209,0,-0.06488812388852239,0,0,9.375,0.3789138000574894
Qwen2.5-7B-Instruct,5,medqa,,1,1,0.35871240124106407,0.7018476128578186,0.019070254638791084,6.0,0.20764505863189697,0.30843496322631836,0,0.35871240124106407,0,0,6.0,0.019070254638791084
Qwen2.5-7B-Instruct,5,medqa,,1,1,-0.10527888685464859,-0.08218030631542206,0.34708175843115896,9.125,0.2138662002980709,0.36044010519981384,0,-0.10527888685464859,0,0,9.125,0.34708175843115896
Qwen2.5-7B-Instruct,5,medqa,,1,1,-0.3991846516728401,0.07111679017543793,0.04263346255174838,10.0,0.0900954743847251,0.199635848402977,0,-0.3991846516728401,0,0,10.0,0.04263346255174838
Qwen2.5-7B-Instruct,5,medqa,,0,1,-0.03766641020774841,0.2140938639640808,0.5935633480548859,0.0,0.254153567366302,0.5039154291152954,0,-0.03766641020774841,0,0,0.0,0.5935633480548859
Qwen2.5-7B-Instruct,5,medqa,,1,1,0.0648387223482132,0.13677304983139038,0.33642810974561144,11.75,0.18603408709168434,0.25425446033477783,0,0.0648387223482132,0,0,11.75,0.33642810974561144
Qwen2.5-7B-Instruct,5,medqa,,0,1,-0.42596928775310516,0.2881965935230255,0.6825843751430511,0.25,0.2242465727031231,0.3531854748725891,0,-0.42596928775310516,0,0,0.25,0.6825843751430511
Qwen2.5-7B-Instruct,5,medqa,,1,1,0.16630841419100761,0.3717125356197357,0.2887511439039372,10.5,0.3288261890411377,0.39142587780952454,0,0.16630841419100761,0,0,10.5,0.2887511439039372
Qwen2.5-7B-Instruct,5,medqa,,1,1,-0.6510175690054893,0.171361044049263,0.12232465296983719,3.75,0.2728456109762192,0.3714601993560791,0,-0.6510175690054893,0,0,3.75,0.12232465296983719
Qwen2.5-7B-Instruct,5,medqa,,1,1,-0.26353321969509125,0.07428523898124695,0.2374969944357872,9.25,0.08805459551513195,0.19924615323543549,0,-0.26353321969509125,0,0,9.25,0.2374969944357872
Qwen2.5-7B-Instruct,5,medqa,,1,1,0.28102201968431473,0.39541923999786377,0.5002314802259207,8.375,0.24835366755723953,0.2690669894218445,0,0.28102201968431473,0,0,8.375,0.5002314802259207
Qwen2.5-7B-Instruct,5,medqa,,0,1,-0.17608574219048023,0.03395562991499901,0.3523040016007144,10.625,0.10308539867401123,0.16032326221466064,0,-0.17608574219048023,0,0,10.625,0.3523040016007144
