model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.08640928193926811,0.28025949001312256,0.6735952959861606,0.0,0.171188585460186,0.18376916646957397,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.24680986255407333,0.27498313784599304,0.032593170064501464,5.125,0.009789624251425266,0.04113435745239258,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.2985825687646866,0.3771502375602722,0.04462226853138418,4.75,0.06123192794620991,0.06262785196304321,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.3950950503349304,0.3997916877269745,0.0010138327488675714,10.5,0.010554159060120583,0.058111537247896194,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.17579166032373905,0.3171510398387909,0.10725025470310356,3.75,0.03179612709209323,0.05296779423952103,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.3623080998659134,0.3914189338684082,0.007196856429800391,6.75,0.05460822209715843,0.0634106993675232,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.20370304957032204,0.3409448266029358,0.3624432310461998,2.75,0.12515579164028168,0.20070503652095795,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.4539099186658859,0.4774183928966522,0.009822333231568336,6.75,0.0528391283005476,0.11200035363435745,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.0954042300581932,0.25484374165534973,0.34129140042932704,1.25,0.034989734180271626,0.09444252401590347,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.27257857844233513,0.42034265398979187,0.10589181206159992,4.0,0.05849024839699268,0.07892630994319916,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.14162344485521317,0.32270267605781555,0.20354713965207338,3.0,0.11702164821326733,0.19257985055446625,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.252692312002182,0.29505112767219543,0.00419614277780056,8.0,0.006504443474113941,0.00772473681718111,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.03231455385684967,0.3637005686759949,0.4762756574200466,1.25,0.11756038293242455,0.12030873447656631,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.10787269473075867,0.33509597182273865,0.6162283746525645,1.0,0.09526044502854347,0.13110482692718506,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.4805309325456619,0.5266318917274475,0.002132394118234515,9.25,0.06804737681522965,0.12892697751522064,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,0.07917208224534988,0.24040982127189636,0.5015393201028928,0.75,0.13435513526201248,0.17523352801799774,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.2684274557977915,0.49093425273895264,0.050179039593786,4.5,0.1023768000304699,0.16013292968273163,0
