model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen2.5-7B-Instruct,0,mmlu,,1,1,0.06495391204953194,0.19575123488903046,0.1612154529138934,10.75,0.29855865985155106,0.4412652552127838,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.0018637925386428833,0.16341231763362885,0.04086319118505344,4.25,0.16134172677993774,0.23854728043079376,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,-0.09092491865158081,0.7382178902626038,0.5273576378822327,3.125,0.1366237848997116,0.17433521151542664,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,0.1201370432972908,0.449939101934433,0.10818056727293879,10.125,0.17099700961261988,0.34245437383651733,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,0.09045393764972687,0.427509069442749,0.444473072886467,0.75,0.2531120702624321,0.29894933104515076,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.2596485875546932,0.4064524471759796,0.1618255281355232,8.875,0.15906383097171783,0.25263115763664246,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,0.28392989188432693,0.34264329075813293,0.29317423701286316,2.25,0.21412258595228195,0.34696802496910095,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,-0.08211100101470947,0.5426551699638367,0.46784746646881104,2.0,0.158927321434021,0.1937178522348404,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.2011175900697708,0.2524662911891937,0.02534016030767816,14.25,-0.004469415172934532,0.01632276177406311,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.12575885653495789,0.2617685794830322,0.20534429140388966,7.75,0.28426703810691833,0.4384426772594452,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.2573335226625204,0.47881314158439636,0.1259967079386115,6.375,0.2470356971025467,0.31790947914123535,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.4751868098974228,-0.20987746119499207,1.0183090567588806,1.0,0.34557848423719406,0.48280221223831177,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.016880594193935394,0.15488696098327637,0.3876593046588823,8.25,0.14071182161569595,0.15377625823020935,0
