model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,mmlu,,1,0,8.185577630996704,10.974737167358398,0.12421968951821327,3.625,0.20126842707395554,0.3261549472808838,0
Qwen3-8B,0,mmlu,,1,0,9.8984854221344,14.76435661315918,0.5812527537345886,2.625,0.20750945759937167,0.4045451581478119,0
Qwen3-8B,0,mmlu,,1,0,8.140101909637451,11.126321792602539,0.4998933784663677,8.25,0.12964997440576553,0.1463412046432495,0
Qwen3-8B,0,mmlu,,1,0,5.563161134719849,5.578319549560547,0.3554257925134152,8.0,0.23838724941015244,0.3705679178237915,0
Qwen3-8B,0,mmlu,,1,0,8.322004318237305,11.065689086914062,0.42033197672571987,10.25,0.10044784843921661,0.15858562290668488,0
Qwen3-8B,0,mmlu,,0,0,8.382637977600098,11.338541030883789,0.7448250949382782,0.75,0.14158620312809944,0.19986940920352936,0
Qwen3-8B,0,mmlu,,1,0,7.473129510879517,9.580158233642578,0.6126316636800766,2.0,0.04989452101290226,0.14262531697750092,0
Qwen3-8B,0,mmlu,,1,0,8.200736045837402,10.671567916870117,0.1385756223462522,9.625,0.12679127603769302,0.29572880268096924,0
Qwen3-8B,0,mmlu,,1,0,7.624714374542236,10.09554672241211,0.44664411433041096,6.0,0.15809984877705574,0.3001277446746826,0
Qwen3-8B,0,mmlu,,0,0,7.852091073989868,10.247130393981934,0.12883986090309918,8.25,0.23826511576771736,0.35857105255126953,0
Qwen3-8B,0,mmlu,,1,1,7.943042039871216,10.277447700500488,0.28542142175137997,7.0,0.26676228642463684,0.35984641313552856,0
Qwen3-8B,0,mmlu,,1,0,7.836932897567749,10.368398666381836,0.37563633918762207,4.375,0.11392029002308846,0.24866096675395966,0
Qwen3-8B,0,mmlu,,1,0,7.897566556930542,10.156179428100586,0.38305665692314506,6.875,0.19682244211435318,0.32395267486572266,0
Qwen3-8B,0,mmlu,,1,0,10.838310956954956,16.06798553466797,0.44617133354768157,8.125,0.1999988630414009,0.29855963587760925,0
Qwen3-8B,0,mmlu,,0,1,10.171338319778442,14.734040260314941,0.2710966020822525,4.5,0.23049245029687881,0.3347284495830536,0
Qwen3-8B,0,mmlu,,1,1,8.064310073852539,10.39871597290039,0.24449857138097286,5.75,0.1859409660100937,0.44170793890953064,0
Qwen3-8B,0,mmlu,,1,1,7.518604516983032,9.640790939331055,0.29289677180349827,6.25,0.3003322407603264,0.42771825194358826,0
Qwen3-8B,0,mmlu,,1,0,10.065229177474976,14.673406600952148,0.4348258525133133,2.625,0.10911024734377861,0.27712488174438477,0
Qwen3-8B,0,mmlu,,1,0,7.912725448608398,10.24713134765625,0.3720378279685974,9.375,0.23017209023237228,0.30700600147247314,0
Qwen3-8B,0,mmlu,,1,1,8.29168701171875,10.914103507995605,0.14691925048828125,3.75,0.160807017236948,0.33790549635887146,0
Qwen3-8B,0,mmlu,,1,0,8.27652883529663,10.883787155151367,0.49034260428743437,9.75,0.33916331082582474,0.4952608346939087,0
Qwen3-8B,0,mmlu,,1,0,10.247130393981934,15.067525863647461,0.263874267693609,8.0,0.0891056377440691,0.23881001770496368,0
Qwen3-8B,0,mmlu,,1,1,5.350942611694336,5.85117244720459,0.31520457565784454,3.875,0.2788194492459297,0.46243393421173096,0
Qwen3-8B,0,mmlu,,1,0,5.169040679931641,5.335783958435059,0.42457375675439835,3.625,0.27129144221544266,0.4574137032032013,0
Qwen3-8B,0,mmlu,,1,0,8.003675937652588,10.671567916870117,0.21382460556924343,6.625,0.2597990073263645,0.449240505695343,0
Qwen3-8B,0,mmlu,,1,0,6.275609697614398,14.855307579040527,0.4442626636492995,9.75,0.044062468622412,0.3590986430644989,0
Qwen3-8B,0,mmlu,,1,0,5.563161134719849,5.881489276885986,0.24716715747490525,7.75,0.3181234076619148,0.5725497007369995,0
Qwen3-8B,0,mmlu,,1,0,9.8984854221344,14.582454681396484,0.5154835460707545,9.25,0.2753647416830063,0.3633524179458618,0
Qwen3-8B,0,mmlu,,1,1,8.837392568588257,11.884246826171875,0.36686132848262787,3.25,0.27275752276182175,0.503316342830658,0
Qwen3-8B,0,mmlu,,1,0,9.777217864990234,14.37023639678955,0.3817260889336467,8.375,0.10912387818098068,0.17429260909557343,0
Qwen3-8B,0,mmlu,,1,0,10.307764291763306,15.401012420654297,0.3103196118026972,7.375,0.10344222257845104,0.2038538008928299,0
Qwen3-8B,0,mmlu,,1,0,9.959120035171509,14.703723907470703,0.22044476866722107,4.625,0.24178078956902027,0.4582628309726715,0
Qwen3-8B,0,mmlu,,0,1,8.51906418800354,11.338541030883789,0.5569809377193451,1.625,0.2551860697567463,0.4012780785560608,0
Qwen3-8B,0,mmlu,,1,0,10.35323977470398,15.401012420654297,0.28410499659366906,9.375,0.18160732090473175,0.2562964856624603,0
